24.3385,-2227.5
24.339,-2222
24.3395,-2215
24.34,-2225
24.3405,-2237.5
24.341,-2251.5
24.3415,-2263.5
24.342,-2271.5
24.3425,-2266
24.343,-2256
24.3435,-2246
24.344,-2233
24.3445,-2223.5
24.345,-2223.5
24.3455,-2234
24.346,-2255
24.3465,-2271.5
24.347,-2294
24.3475,-2302
24.348,-2301.5
24.3485,-2293
24.349,-2272
24.3495,-2254
24.35,-2234.5
24.3505,-2224
24.351,-2223.5
24.3515,-2229
24.352,-2244.5
24.3525,-2272.5
24.353,-2295.5
24.3535,-2314
24.354,-2322.5
24.3545,-2316.5
24.355,-2307.5
24.3555,-2288
24.356,-2271.5
24.3565,-2259.5
24.357,-2250
24.3575,-2252
24.358,-2270
24.3585,-2287.5
24.359,-2309.5
24.3595,-2319.5
24.36,-2322
24.3605,-2318
24.361,-2308
24.3615,-2303.5
24.362,-2298
24.3625,-2302
24.363,-2303.5
24.3635,-2314.5
24.364,-2323
24.3645,-2332.5
24.365,-2337.5
24.3655,-2337
24.366,-2331.5
24.3665,-2326
24.367,-2325
24.3675,-2326
24.368,-2332
24.3685,-2335.5
24.369,-2339.5
24.3695,-2336.5
24.37,-2339.5
24.3705,-2340.5
24.371,-2344
24.3715,-2350.5
24.372,-2355.5
24.3725,-2362
24.373,-2367.5
24.3735,-2368.5
24.374,-2378
24.3745,-2380.5
24.375,-2386
24.3755,-2383
24.376,-2383.5
24.3765,-2373
24.377,-2370
24.3775,-2363.5
24.378,-2364.5
24.3785,-2372.5
24.379,-2384.5
24.3795,-2399.5
24.38,-2412.5
24.3805,-2427.5
24.381,-2437
24.3815,-2433.5
24.382,-2430
24.3825,-2416
24.383,-2402
24.3835,-2398
24.384,-2399.5
24.3845,-2402.5
24.385,-2424.5
24.3855,-2447.5
24.386,-2471.5
24.3865,-2482.5
24.387,-2499.5
24.3875,-2493
24.388,-2486
24.3885,-2465
24.389,-2455.5
24.3895,-2445
24.39,-2443.5
24.3905,-2447
24.391,-2452
24.3915,-2464
24.392,-2487.5
24.3925,-2499.5
24.393,-2511
24.3935,-2527
24.394,-2528.5
24.3945,-2535.5
24.395,-2528.5
24.3955,-2522.5
24.396,-2520.5
24.3965,-2519.5
24.397,-2520
24.3975,-2520.5
24.398,-2524.5
24.3985,-2535.5
24.399,-2534
24.3995,-2540.5
24.4,-2540.5
24.4005,-2542
24.401,-2544
24.4015,-2551.5
24.402,-2554
24.4025,-2557
24.403,-2557
24.4035,-2558
24.404,-2560.5
24.4045,-2563
24.405,-2568
24.4055,-2581
24.406,-2581
24.4065,-2586
24.407,-2591.5
24.4075,-2592.5
24.408,-2587
24.4085,-2584
24.409,-2582
24.4095,-2581
24.41,-2581
24.4105,-2582
24.411,-2585
24.4115,-2591.5
24.412,-2594
24.4125,-2598
24.413,-2603
24.4135,-2618
24.414,-2623.5
24.4145,-2626
24.415,-2634
24.4155,-2632
24.416,-2619
24.4165,-2613
24.417,-2605
24.4175,-2581
24.418,-2578.5
24.4185,-2575
24.419,-2575.5
24.4195,-2590
24.42,-2611.5
24.4205,-2631.5
24.421,-2643
24.4215,-2660.5
24.422,-2671.5
24.4225,-2662
24.423,-2655.5
24.4235,-2635.5
24.424,-2603.5
24.4245,-2582
24.425,-2568.5
24.4255,-2560.5
24.426,-2565
24.4265,-2566
24.427,-2580.5
24.4275,-2598
24.428,-2615.5
24.4285,-2623.5
24.429,-2624
24.4295,-2618.5
24.43,-2607.5
24.4305,-2592
24.431,-2575.5
24.4315,-2557
24.432,-2543.5
24.4325,-2534
24.433,-2534
24.4335,-2547.5
24.434,-2559.5
24.4345,-2573
24.435,-2578.5
24.4355,-2580.5
24.436,-2566
24.4365,-2554
24.437,-2527.5
24.4375,-2505
24.438,-2490
24.4385,-2480
24.439,-2474
24.4395,-2486
24.44,-2495
24.4405,-2500.5
24.441,-2506
24.4415,-2506
24.442,-2503.5
24.4425,-2485
24.443,-2459
24.4435,-2442
24.444,-2421
24.4445,-2414
24.445,-2410
24.4455,-2421
24.446,-2432.5
24.4465,-2442.5
24.447,-2458
24.4475,-2456
24.448,-2450
24.4485,-2424
24.449,-2397
24.4495,-2375.5
24.45,-2346
24.4505,-2329
24.451,-2322.5
24.4515,-2334
24.452,-2344
24.4525,-2367.5
24.453,-2387.5
24.4535,-2391.5
24.454,-2397
24.4545,-2381
24.455,-2359.5
24.4555,-2330
24.456,-2303.5
24.4565,-2286
24.457,-2270
24.4575,-2269
24.458,-2272.5
24.4585,-2287.5
24.459,-2295
24.4595,-2307.5
24.46,-2311
24.4605,-2311
24.461,-2304.5
24.4615,-2293
24.462,-2276.5
24.4625,-2264
24.463,-2250
24.4635,-2244.5
24.464,-2239.5
24.4645,-2232.5
24.465,-2224
24.4655,-2223
24.466,-2212.5
24.4665,-2210
24.467,-2214
24.4675,-2219.5
24.468,-2224.5
24.4685,-2225
24.469,-2230
24.4695,-2227
24.47,-2225
24.4705,-2218
24.471,-2205
24.4715,-2191.5
24.472,-2166
24.4725,-2154
24.473,-2148.5
24.4735,-2153.5
24.474,-2154.5
24.4745,-2167.5
24.475,-2178
24.4755,-2189
24.476,-2188.5
24.4765,-2186.5
24.477,-2178
24.4775,-2164
24.478,-2151.5
24.4785,-2138.5
24.479,-2131.5
24.4795,-2123
24.48,-2127.5
24.4805,-2127.5
24.481,-2133
24.4815,-2138
24.482,-2153.5
24.4825,-2159.5
24.483,-2164.5
24.4835,-2166.5
24.484,-2162
24.4845,-2157
24.485,-2131
24.4855,-2114
24.486,-2099
24.4865,-2093
24.487,-2097
24.4875,-2108
24.488,-2127.5
24.4885,-2143.5
24.489,-2145
24.4895,-2146
24.49,-2136
24.4905,-2122.5
24.491,-2105
24.4915,-2101
24.492,-2099
24.4925,-2101
24.493,-2107
24.4935,-2123.5
24.494,-2131
24.4945,-2140
24.495,-2138
24.4955,-2131.5
24.496,-2112.5
24.4965,-2095.5
24.497,-2080.5
24.4975,-2079.5
24.498,-2079.5
24.4985,-2088
24.499,-2106
24.4995,-2112
24.5,-2122
24.5005,-2124
24.501,-2118.5
24.5015,-2111.5
24.502,-2100.5
24.5025,-2090.5
24.503,-2087.5
24.5035,-2087.5
24.504,-2096.5
24.5045,-2106
24.505,-2113
24.5055,-2117
24.506,-2114
24.5065,-2111.5
24.507,-2105.5
24.5075,-2088.5
24.508,-2085
24.5085,-2079
24.509,-2075.5
24.5095,-2083
24.51,-2091.5
24.5105,-2099.5
24.511,-2111.5
24.5115,-2117
24.512,-2120
24.5125,-2114
24.513,-2109
24.5135,-2092.5
24.514,-2079.5
24.5145,-2074
24.515,-2068
24.5155,-2079.5
24.516,-2097.5
24.5165,-2105
24.517,-2121.5
24.5175,-2124.5
24.518,-2125.5
24.5185,-2113.5
24.519,-2097
24.5195,-2091.5
24.52,-2089.5
24.5205,-2085
24.521,-2094
24.5215,-2100.5
24.522,-2102
24.5225,-2102
24.523,-2102
24.5235,-2097.5
24.524,-2088
24.5245,-2084.5
24.525,-2083.5
24.5255,-2084
24.526,-2092
24.5265,-2101
24.527,-2114
24.5275,-2121
24.528,-2129.5
24.5285,-2128.5
24.529,-2127
24.5295,-2112.5
24.53,-2098.5
24.5305,-2086
24.531,-2074
24.5315,-2066.5
24.532,-2064.5
24.5325,-2071.5
24.533,-2079
24.5335,-2094
24.534,-2111.5
24.5345,-2125
24.535,-2131.5
24.5355,-2128
24.536,-2122
24.5365,-2111.5
24.537,-2101
24.5375,-2094
24.538,-2094
24.5385,-2093
24.539,-2091.5
24.5395,-2096.5
24.54,-2097
24.5405,-2096.5
24.541,-2096.5
24.5415,-2096.5
24.542,-2096
24.5425,-2098
24.543,-2104
24.5435,-2112.5
24.544,-2122
24.5445,-2122.5
24.545,-2122.5
24.5455,-2122
24.546,-2113
24.5465,-2101.5
24.547,-2099.5
24.5475,-2095.5
24.548,-2093
24.5485,-2097.5
24.549,-2105.5
24.5495,-2111.5
24.55,-2118
24.5505,-2126
24.551,-2128.5
24.5515,-2124.5
24.552,-2122
24.5525,-2116.5
24.553,-2113
24.5535,-2114
24.554,-2119.5
24.5545,-2127
24.555,-2135.5
24.5555,-2138
24.556,-2138
24.5565,-2126
24.557,-2118
24.5575,-2103
24.558,-2100
24.5585,-2096.5
24.559,-2109
24.5595,-2114.5
24.56,-2122.5
24.5605,-2130.5
24.561,-2140
24.5615,-2139.5
24.562,-2138
24.5625,-2135.5
24.563,-2127.5
24.5635,-2125
24.564,-2120
24.5645,-2114
24.565,-2112.5
24.5655,-2105.5
24.566,-2105
24.5665,-2107
24.567,-2119.5
24.5675,-2122.5
24.568,-2124.5
24.5685,-2129.5
24.569,-2130
24.5695,-2126
24.57,-2124
24.5705,-2124
24.571,-2120.5
24.5715,-2118
24.572,-2118
24.5725,-2123
24.573,-2121.5
24.5735,-2122
24.574,-2116.5
24.5745,-2114
24.575,-2111.5
24.5755,-2111
24.576,-2111.5
24.5765,-2117
24.577,-2122
24.5775,-2127.5
24.578,-2128
24.5785,-2135.5
24.579,-2135.5
24.5795,-2128.5
24.58,-2123.5
24.5805,-2121.5
24.581,-2111.5
24.5815,-2103.5
24.582,-2103.5
24.5825,-2105
24.583,-2111.5
24.5835,-2111.5
24.584,-2120
24.5845,-2125
24.585,-2130
24.5855,-2135.5
24.586,-2130.5
24.5865,-2126
24.587,-2118
24.5875,-2113
24.588,-2106.5
24.5885,-2106.5
24.589,-2108
24.5895,-2112.5
24.59,-2113.5
24.5905,-2112
24.591,-2118
24.5915,-2113
24.592,-2111.5
24.5925,-2108.5
24.593,-2102
24.5935,-2104
24.594,-2111.5
24.5945,-2111.5
24.595,-2116.5
24.5955,-2125
24.596,-2127.5
24.5965,-2133.5
24.597,-2133
24.5975,-2126
24.598,-2122
24.5985,-2112.5
24.599,-2112
24.5995,-2105.5
24.6,-2105
24.6005,-2105.5
24.601,-2105.5
24.6015,-2106
24.602,-2110
24.6025,-2111.5
24.603,-2114
24.6035,-2119.5
24.604,-2122
24.6045,-2124.5
24.605,-2126
24.6055,-2127.5
24.606,-2127.5
24.6065,-2125
24.607,-2118
24.6075,-2113
24.608,-2106
24.6085,-2099.5
24.609,-2099
24.6095,-2099
24.61,-2101
24.6105,-2105.5
24.611,-2120
24.6115,-2127.5
24.612,-2135.5
24.6125,-2133
24.613,-2118
24.6135,-2111.5
24.614,-2105
24.6145,-2098.5
24.615,-2104
24.6155,-2108.5
24.616,-2117
24.6165,-2117.5
24.617,-2115
24.6175,-2111.5
24.618,-2105.5
24.6185,-2091.5
24.619,-2095
24.6195,-2095.5
24.62,-2103
24.6205,-2121.5
24.621,-2127.5
24.6215,-2125
24.622,-2117.5
24.6225,-2106
24.623,-2096
24.6235,-2087.5
24.624,-2081
24.6245,-2083.5
24.625,-2084.5
24.6255,-2095.5
24.626,-2098.5
24.6265,-2111.5
24.627,-2118
24.6275,-2120.5
24.628,-2127.5
24.6285,-2127.5
24.629,-2122
24.6295,-2111.5
24.63,-2105.5
24.6305,-2083
24.631,-2069.5
24.6315,-2063.5
24.632,-2062
24.6325,-2063.5
24.633,-2072
24.6335,-2095
24.634,-2114
24.6345,-2128.5
24.635,-2138
24.6355,-2134.5
24.636,-2123.5
24.6365,-2106
24.637,-2079.5
24.6375,-2063.5
24.638,-2052.5
24.6385,-2058
24.639,-2063.5
24.6395,-2080
24.64,-2103
24.6405,-2111.5
24.641,-2120
24.6415,-2118.5
24.642,-2111.5
24.6425,-2100
24.643,-2083
24.6435,-2074
24.644,-2069
24.6445,-2069
24.645,-2071
24.6455,-2082.5
24.646,-2095
24.6465,-2106
24.647,-2111.5
24.6475,-2111
24.648,-2100.5
24.6485,-2085.5
24.649,-2078
24.6495,-2067.5
24.65,-2064
24.6505,-2066.5
24.651,-2078
24.6515,-2087.5
24.652,-2103.5
24.6525,-2108.5
24.653,-2111.5
24.6535,-2109
24.654,-2098.5
24.6545,-2095.5
24.655,-2087
24.6555,-2083
24.656,-2085
24.6565,-2086
24.657,-2084
24.6575,-2086
24.658,-2085
24.6585,-2085
24.659,-2090
24.6595,-2090.5
24.66,-2083.5
24.6605,-2082
24.661,-2074
24.6615,-2072
24.662,-2067.5
24.6625,-2074
24.663,-2079.5
24.6635,-2090
24.664,-2098
24.6645,-2109
24.665,-2111.5
24.6655,-2105.5
24.666,-2090.5
24.6665,-2080.5
24.667,-2069
24.6675,-2057
24.668,-2050
24.6685,-2050
24.669,-2054
24.6695,-2066
24.67,-2076.5
24.6705,-2091
24.671,-2102
24.6715,-2110
24.672,-2104
24.6725,-2094
24.673,-2083.5
24.6735,-2068.5
24.674,-2058
24.6745,-2056
24.675,-2063.5
24.6755,-2069
24.676,-2074
24.6765,-2074
24.677,-2072
24.6775,-2069
24.678,-2067.5
24.6785,-2063.5
24.679,-2059
24.6795,-2062
24.68,-2074
24.6805,-2074
24.681,-2079.5
24.6815,-2082
24.682,-2079
24.6825,-2082.5
24.683,-2080.5
24.6835,-2074
24.684,-2073.5
24.6845,-2072.5
24.685,-2074
24.6855,-2073.5
24.686,-2074
24.6865,-2074
24.687,-2077.5
24.6875,-2074
24.688,-2072
24.6885,-2074.5
24.689,-2076.5
24.6895,-2076.5
24.69,-2075.5
24.6905,-2072
24.691,-2069
24.6915,-2067
24.692,-2063.5
24.6925,-2064.5
24.693,-2073.5
24.6935,-2079.5
24.694,-2085
24.6945,-2089.5
24.695,-2095.5
24.6955,-2091.5
24.696,-2092
24.6965,-2089.5
24.697,-2089
24.6975,-2090
24.698,-2090
24.6985,-2086
24.699,-2087.5
24.6995,-2087.5
24.7,-2085
24.7005,-2080
24.701,-2083
24.7015,-2082
24.702,-2090.5
24.7025,-2096
24.703,-2105
24.7035,-2111.5
24.704,-2110
24.7045,-2109
24.705,-2106
24.7055,-2095.5
24.706,-2091.5
24.7065,-2080.5
24.707,-2076.5
24.7075,-2072
24.708,-2077
24.7085,-2083.5
24.709,-2089
24.7095,-2106
24.71,-2117.5
24.7105,-2127.5
24.711,-2133
24.7115,-2125
24.712,-2112.5
24.7125,-2099.5
24.713,-2085
24.7135,-2072.5
24.714,-2072.5
24.7145,-2087.5
24.715,-2101
24.7155,-2110
24.716,-2122
24.7165,-2127.5
24.717,-2122
24.7175,-2113
24.718,-2105.5
24.7185,-2085.5
24.719,-2076.5
24.7195,-2074
24.72,-2080.5
24.7205,-2095.5
24.721,-2111.5
24.7215,-2126
24.722,-2133.5
24.7225,-2136
24.723,-2126
24.7235,-2108.5
24.724,-2091.5
24.7245,-2077
24.725,-2070
24.7255,-2066
24.726,-2079.5
24.7265,-2095
24.727,-2118
24.7275,-2135.5
24.728,-2144.5
24.7285,-2150.5
24.729,-2149.5
24.7295,-2139.5
24.73,-2119
24.7305,-2103.5
24.731,-2088
24.7315,-2076.5
24.732,-2083.5
24.7325,-2094
24.733,-2103.5
24.7335,-2123.5
24.734,-2143.5
24.7345,-2156.5
24.735,-2166
24.7355,-2159.5
24.736,-2146.5
24.7365,-2130
24.737,-2106
24.7375,-2087.5
24.738,-2074
24.7385,-2073
24.739,-2079.5
24.7395,-2103.5
24.74,-2118
24.7405,-2142
24.741,-2151.5
24.7415,-2152.5
24.742,-2149
24.7425,-2140
24.743,-2130
24.7435,-2118
24.744,-2114
24.7445,-2108.5
24.745,-2106
24.7455,-2098.5
24.746,-2095.5
24.7465,-2092.5
24.747,-2090
24.7475,-2091.5
24.748,-2101
24.7485,-2111.5
24.749,-2120.5
24.7495,-2138
24.75,-2145
24.7505,-2149
24.751,-2145.5
24.7515,-2142
24.752,-2125
24.7525,-2109
24.753,-2092.5
24.7535,-2086
24.754,-2080.5
24.7545,-2082
24.755,-2093
24.7555,-2106
24.756,-2117
24.7565,-2128.5
24.757,-2135.5
24.7575,-2135.5
24.758,-2134
24.7585,-2122.5
24.759,-2117
24.7595,-2114
24.76,-2114
24.7605,-2114
24.761,-2111.5
24.7615,-2112.5
24.762,-2110
24.7625,-2103.5
24.763,-2103.5
24.7635,-2102
24.764,-2103
24.7645,-2112
24.765,-2114.5
24.7655,-2121
24.766,-2123
24.7665,-2123
24.767,-2119
24.7675,-2116
24.768,-2110.5
24.7685,-2102
24.769,-2093
24.7695,-2080.5
24.77,-2074
24.7705,-2063.5
24.771,-2058.5
24.7715,-2065.5
24.772,-2075.5
24.7725,-2091.5
24.773,-2099.5
24.7735,-2110
24.774,-2108.5
24.7745,-2106
24.775,-2093
24.7755,-2090
24.776,-2076.5
24.7765,-2074
24.777,-2074
24.7775,-2071.5
24.778,-2066
24.7785,-2064
24.779,-2063.5
24.7795,-2054
24.78,-2054
24.7805,-2045
24.781,-2042.5
24.7815,-2046
24.782,-2049
24.7825,-2055
24.783,-2059
24.7835,-2067
24.784,-2069
24.7845,-2068.5
24.785,-2066
24.7855,-2071
24.786,-2071
24.7865,-2070.5
24.787,-2063.5
24.7875,-2058
